Dados Climáticos [id=1, timestamp=2025-11-25 19:14:57, co2=519,91, co=42,23, no2=90,36, so2=19,13, pm25=95,47, pm10=76,66, umidade=48,69, temperatura=29,89, ruido=44,03, radiacao=4,35]
Dados Climáticos [id=255, timestamp=2025-11-25 19:17:36, co2=435,26, co=38,76, no2=12,92, so2=6,88, pm25=33,34, pm10=125,19, umidade=76,11, temperatura=34,93, ruido=78,54, radiacao=8,22]
Dados Climáticos [id=256, timestamp=2025-11-25 19:17:37, co2=469,76, co=15,57, no2=120,92, so2=32,06, pm25=112,27, pm10=9,65, umidade=72,69, temperatura=28,43, ruido=48,41, radiacao=9,12]
Dados Climáticos [id=257, timestamp=2025-11-25 19:17:38, co2=581,10, co=22,88, no2=86,99, so2=1,72, pm25=163,52, pm10=39,16, umidade=34,02, temperatura=27,08, ruido=53,19, radiacao=1,20]
Dados Climáticos [id=258, timestamp=2025-11-25 19:17:38, co2=424,34, co=15,63, no2=81,06, so2=45,53, pm25=50,63, pm10=72,04, umidade=79,74, temperatura=21,74, ruido=54,62, radiacao=5,92]
Dados Climáticos [id=259, timestamp=2025-11-25 19:17:38, co2=513,83, co=43,52, no2=84,09, so2=44,21, pm25=56,22, pm10=173,18, umidade=85,59, temperatura=34,09, ruido=33,04, radiacao=9,88]
Dados Climáticos [id=260, timestamp=2025-11-25 19:17:39, co2=439,48, co=33,18, no2=96,79, so2=22,26, pm25=100,23, pm10=37,26, umidade=70,35, temperatura=25,43, ruido=87,06, radiacao=7,03]
Dados Climáticos [id=261, timestamp=2025-11-25 19:17:40, co2=446,76, co=24,30, no2=9,23, so2=19,82, pm25=183,98, pm10=107,96, umidade=42,01, temperatura=31,49, ruido=78,65, radiacao=8,68]
Dados Climáticos [id=262, timestamp=2025-11-25 19:17:41, co2=421,42, co=1,82, no2=42,38, so2=18,52, pm25=97,90, pm10=98,65, umidade=52,54, temperatura=28,95, ruido=65,01, radiacao=0,32]
Dados Climáticos [id=263, timestamp=2025-11-25 19:17:41, co2=459,25, co=38,28, no2=125,91, so2=37,11, pm25=128,44, pm10=29,35, umidade=50,26, temperatura=15,15, ruido=41,24, radiacao=2,79]
Dados Climáticos [id=264, timestamp=2025-11-25 19:17:42, co2=362,88, co=29,48, no2=88,30, so2=15,10, pm25=84,43, pm10=92,44, umidade=82,67, temperatura=17,59, ruido=41,85, radiacao=1,07]
Dados Climáticos [id=265, timestamp=2025-11-25 19:17:43, co2=427,01, co=9,51, no2=127,49, so2=46,79, pm25=170,39, pm10=169,73, umidade=87,83, temperatura=37,09, ruido=83,10, radiacao=3,00]
Dados Climáticos [id=266, timestamp=2025-11-25 19:17:43, co2=584,10, co=25,17, no2=85,46, so2=42,30, pm25=87,05, pm10=67,04, umidade=69,23, temperatura=36,39, ruido=72,10, radiacao=3,46]
Dados Climáticos [id=267, timestamp=2025-11-25 19:17:43, co2=569,75, co=38,20, no2=56,62, so2=1,31, pm25=141,76, pm10=64,69, umidade=50,57, temperatura=20,78, ruido=32,26, radiacao=2,28]
Dados Climáticos [id=268, timestamp=2025-11-25 19:17:44, co2=396,31, co=24,48, no2=9,65, so2=0,20, pm25=56,83, pm10=7,78, umidade=61,57, temperatura=34,48, ruido=54,69, radiacao=8,10]
Dados Climáticos [id=269, timestamp=2025-11-25 19:17:45, co2=419,36, co=38,05, no2=24,27, so2=12,17, pm25=167,10, pm10=199,00, umidade=78,34, temperatura=20,18, ruido=80,21, radiacao=3,27]
Dados Climáticos [id=270, timestamp=2025-11-25 19:17:45, co2=411,14, co=40,70, no2=27,37, so2=43,36, pm25=77,81, pm10=59,52, umidade=73,75, temperatura=32,91, ruido=30,33, radiacao=5,69]
Dados Climáticos [id=271, timestamp=2025-11-25 19:17:46, co2=420,54, co=45,34, no2=11,07, so2=36,22, pm25=100,71, pm10=172,92, umidade=88,83, temperatura=34,34, ruido=67,17, radiacao=1,86]
Dados Climáticos [id=272, timestamp=2025-11-25 19:17:46, co2=496,41, co=43,56, no2=56,87, so2=39,41, pm25=46,45, pm10=144,91, umidade=43,56, temperatura=18,69, ruido=32,83, radiacao=5,19]
Dados Climáticos [id=273, timestamp=2025-11-25 19:17:47, co2=459,84, co=37,32, no2=53,25, so2=2,67, pm25=9,83, pm10=53,39, umidade=61,69, temperatura=26,10, ruido=68,61, radiacao=4,05]
Dados Climáticos [id=274, timestamp=2025-11-25 19:17:48, co2=542,98, co=29,77, no2=43,71, so2=23,42, pm25=10,20, pm10=123,03, umidade=76,30, temperatura=36,60, ruido=79,89, radiacao=2,94]
Dados Climáticos [id=275, timestamp=2025-11-25 19:17:48, co2=386,95, co=38,32, no2=141,09, so2=18,41, pm25=157,00, pm10=100,70, umidade=86,11, temperatura=39,48, ruido=76,11, radiacao=1,69]
Dados Climáticos [id=276, timestamp=2025-11-25 19:17:49, co2=367,85, co=9,58, no2=46,26, so2=7,63, pm25=191,86, pm10=148,30, umidade=88,79, temperatura=19,91, ruido=82,15, radiacao=6,70]
Dados Climáticos [id=277, timestamp=2025-11-25 19:17:50, co2=365,80, co=49,04, no2=68,18, so2=7,56, pm25=114,03, pm10=34,97, umidade=40,90, temperatura=24,64, ruido=82,97, radiacao=2,61]
Dados Climáticos [id=278, timestamp=2025-11-25 19:17:50, co2=432,41, co=32,42, no2=7,36, so2=12,88, pm25=31,21, pm10=137,37, umidade=79,24, temperatura=39,29, ruido=55,01, radiacao=4,11]
Dados Climáticos [id=279, timestamp=2025-11-25 19:17:50, co2=545,32, co=29,45, no2=119,80, so2=9,82, pm25=175,79, pm10=110,47, umidade=87,76, temperatura=17,80, ruido=40,87, radiacao=8,06]
Dados Climáticos [id=280, timestamp=2025-11-25 19:17:51, co2=400,91, co=44,07, no2=64,99, so2=8,43, pm25=192,78, pm10=84,73, umidade=38,73, temperatura=36,83, ruido=89,45, radiacao=9,97]
Dados Climáticos [id=281, timestamp=2025-11-25 19:17:52, co2=485,74, co=6,90, no2=71,77, so2=17,97, pm25=31,65, pm10=5,69, umidade=74,92, temperatura=30,23, ruido=79,75, radiacao=6,95]
Dados Climáticos [id=282, timestamp=2025-11-25 19:17:53, co2=358,37, co=31,23, no2=104,59, so2=14,13, pm25=127,70, pm10=15,76, umidade=73,95, temperatura=18,69, ruido=34,02, radiacao=7,57]
Dados Climáticos [id=283, timestamp=2025-11-25 19:17:53, co2=489,13, co=8,14, no2=78,24, so2=16,95, pm25=80,72, pm10=81,32, umidade=68,94, temperatura=37,88, ruido=40,14, radiacao=3,25]
Dados Climáticos [id=284, timestamp=2025-11-25 19:17:54, co2=355,15, co=11,50, no2=121,06, so2=45,61, pm25=87,57, pm10=164,39, umidade=60,79, temperatura=29,53, ruido=32,13, radiacao=6,07]
Dados Climáticos [id=285, timestamp=2025-11-25 19:17:55, co2=514,50, co=23,14, no2=2,45, so2=34,80, pm25=101,02, pm10=109,77, umidade=33,91, temperatura=32,17, ruido=86,54, radiacao=1,54]
Dados Climáticos [id=286, timestamp=2025-11-25 19:17:55, co2=483,58, co=19,15, no2=6,34, so2=10,75, pm25=180,63, pm10=166,43, umidade=35,47, temperatura=23,41, ruido=59,15, radiacao=6,28]
Dados Climáticos [id=287, timestamp=2025-11-25 19:17:56, co2=421,35, co=32,45, no2=66,26, so2=38,66, pm25=192,57, pm10=29,69, umidade=73,78, temperatura=31,76, ruido=84,46, radiacao=4,51]
